local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,6.0,394.0,Jochem VERMEULEN,BEL,3:36.14
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,7.0,828.0,Luke MCCANN,IRL,3:36.50
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,8.0,765.0,Marius PROBST,GER,3:36.54
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,9.0,1144.0,Maciej WYDERKA,POL,3:36.79
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,10.0,613.0,Abdisa FAYISA,ETH,3:36.82
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,11.0,592.0,Mario GARCÍA,ESP,3:37.01
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,12.0,340.0,Stewart MCSWEYN,AUS,3:37.49
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,13.0,358.0,Raphael PALLITSCH,AUT,3:39.32
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,1.0,866.0,Federico RIVA,ITA,3:32.84 Q PB
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,2.0,465.0,Charles PHILIBERT-THIBOUTOT,CAN,3:33.53 Q SB
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,3.0,712.0,George MILLS,GBR,3:33.56 Q
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,4.0,1240.0,Samuel PIHLSTRÖM,SWE,3:33.58 PB
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,5.0,332.0,Oliver HOARE,AUS,3:34.00
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,6.0,346.0,Adam SPENCER,AUS,3:34.45 SB
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,7.0,1136.0,Filip RAK,POL,3:34.53
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,8.0,590.0,Ignacio FONTES,ESP,3:35.04
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,9.0,652.0,Maël GOUYETTE,FRA,3:35.42
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,10.0,393.0,Ruben VERHEYDEN,BEL,3:36.06
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,11.0,1183.0,Ryan MPHAHLELE,RSA,3:36.64
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,12.0,823.0,Andrew COSCORAN,IRL,3:39.45
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,13.0,1110.0,Samuel TANNER,NZL,3:40.71
19:15,M,1500 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/1500-metres/repechage-round/summary#resultheader,,14.0,599.0,Adel MECHAAL,ESP,3:42.79
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,1.0,1303.0,Ryan CROUSER,USA,22.90
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,2.0,1325.0,Joe KOVACS,USA,22.15
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,3.0,892.0,Rajindra CAMPBELL,JAM,22.15
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,4.0,1341.0,Payton OTTERDAHL,USA,22.03
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,5.0,852.0,Leonardo FABBRI,ITA,21.70
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,6.0,1075.0,Chukwuebuka Cornnell ENEKWECHI,NGR,21.42
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,7.0,1106.0,Jacko GILL,NZL,21.15
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,8.0,1033.0,Uziel MUÑOZ,MEX,20.88
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,9.0,1101.0,Marcus THOMSEN,NOR,20.67
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,10.0,550.0,Tomáš STANĚK,CZE,20.37
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,11.0,876.0,Zane WEIR,ITA,20.24
19:35,M,Shot Put,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/shot-put/final/series#resultheader,,,,1111.0,Tom WALSH,NZL,NM
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,1.0,2444.0,Melissa JEFFERSON,USA,10.99 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,2.0,1685.0,Marie-Josée TA LOU-SMITH,CIV,11.01 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,3.0,2345.0,Mujinga KAMBUNDJI,SUI,11.05 q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,4.0,2269.0,Ewa SWOBODA,POL,11.08
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,5.0,1863.0,Dina ASHER-SMITH,GBR,11.10
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,6.0,2054.0,Shashalee FORBES,JAM,11.20
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,7.0,1972.0,Boglárka TAKÁCS,HUN,11.26
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,8.0,1578.0,Rani ROSIUS,BEL,11.29
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,9.0,2018.0,Zaynab DOSSO,ITA,11.34
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,1.0,2134.0,Julien ALFRED,LCA,10.84 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,2.0,2466.0,Sha'Carri RICHARDSON,USA,10.89 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,3.0,1860.0,Gina Mariam BASS BITTAYE,GAM,11.10
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,4.0,2144.0,Patrizia VAN DER WEKEN,LUX,11.13
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,5.0,1881.0,Imani LANSIQUOT,GBR,11.21
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,6.0,2293.0,Gladymar TORRES,PUR,11.33
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,7.0,1537.0,Bree MASTERS,AUS,11.34
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,8.0,2199.0,Rosemary CHUKWUMA,NGR,11.39
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,,2055.0,Shelly-Ann FRASER-PRYCE,JAM,DNS
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,1.0,2051.0,Tia CLAYTON,JAM,10.89 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,2.0,1883.0,Daryll NEITA,GBR,10.97 Q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,3.0,2475.0,Twanisha TERRY,USA,11.07 q
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,4.0,1925.0,Gina LÜCKENKEMPER,GER,11.09
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,5.0,1629.0,Audrey LEDUC,CAN,11.10
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,6.0,2226.0,Zoe HOBBS,NZL,11.13
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,7.0,1575.0,Delphine NKANSA,BEL,11.28
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,8.0,1717.0,Karolína MAŇASOVÁ,CZE,11.35
19:50,W,100 Metres,Semi-Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/semi-final/summary#resultheader,,9.0,2381.0,Leah BERTRAND,TTO,11.37
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,1.0,428.0,Jose Fernando FERREIRA SANTANA,BRA,70.58
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,2.0,1061.0,Sven ROOSEN,NED,63.72
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,3.0,367.0,Ken MULLINGS,BAH,59.83
